,workclass,marital-status,occupation,relationship,race,gender,native-country,age,educational-num,capital-gain,capital-loss,hours-per-week,target
2906,4.0,0.0,12.0,4.0,4.0,0.0,39.0,37,9,0,0,40,0
19378,4.0,4.0,12.0,1.0,4.0,1.0,39.0,35,10,0,0,40,0
22400,4.0,4.0,1.0,1.0,4.0,0.0,39.0,23,10,0,0,40,0
38791,4.0,2.0,4.0,0.0,4.0,1.0,39.0,47,10,0,0,55,1
35976,4.0,2.0,3.0,0.0,4.0,1.0,39.0,19,5,0,0,45,0
29638,4.0,4.0,10.0,3.0,4.0,0.0,39.0,20,9,0,0,35,0
16326,4.0,2.0,12.0,0.0,4.0,1.0,39.0,34,13,4508,0,35,0
11821,4.0,4.0,1.0,3.0,4.0,0.0,39.0,57,9,0,0,40,0
8228,1.0,2.0,10.0,0.0,4.0,1.0,39.0,45,10,0,0,40,1
22352,4.0,2.0,3.0,0.0,4.0,1.0,39.0,26,9,0,0,60,0
25687,0.0,2.0,0.0,0.0,4.0,1.0,39.0,54,10,0,0,50,0
10783,4.0,6.0,8.0,4.0,4.0,0.0,39.0,35,4,0,0,80,0
35722,4.0,4.0,6.0,1.0,2.0,1.0,23.0,33,9,0,0,40,0
29379,4.0,2.0,4.0,0.0,4.0,1.0,39.0,27,12,0,0,40,0
2207,4.0,2.0,1.0,0.0,4.0,1.0,39.0,30,9,0,0,40,0
35469,4.0,2.0,3.0,0.0,4.0,1.0,39.0,35,6,0,0,40,0
31343,4.0,0.0,10.0,4.0,4.0,0.0,39.0,48,9,0,0,38,0
23521,4.0,4.0,3.0,1.0,4.0,1.0,39.0,29,10,0,0,40,0
21427,4.0,2.0,8.0,0.0,2.0,1.0,14.0,43,12,0,0,40,0
4505,4.0,2.0,12.0,0.0,4.0,1.0,39.0,51,13,0,0,60,0
36055,4.0,0.0,10.0,1.0,4.0,1.0,5.0,72,14,0,0,60,1
12930,4.0,4.0,5.0,1.0,4.0,1.0,26.0,21,1,0,0,25,0
10493,7.0,0.0,1.0,4.0,4.0,0.0,39.0,43,9,0,0,50,1
7833,4.0,4.0,12.0,1.0,4.0,1.0,39.0,35,10,0,0,50,0
5800,4.0,2.0,14.0,0.0,4.0,1.0,39.0,39,9,0,1902,60,1
6551,0.0,2.0,0.0,0.0,4.0,1.0,39.0,49,13,15024,0,60,1
25923,6.0,2.0,4.0,0.0,4.0,1.0,39.0,45,4,0,0,65,1
18970,0.0,5.0,0.0,4.0,2.0,0.0,39.0,28,9,0,0,30,0
18062,4.0,2.0,5.0,0.0,4.0,1.0,39.0,44,12,0,0,60,1
37365,4.0,4.0,14.0,4.0,4.0,0.0,26.0,24,9,0,0,40,0
23828,0.0,4.0,0.0,3.0,2.0,0.0,1.0,18,10,0,1602,40,0
36505,4.0,2.0,10.0,0.0,4.0,1.0,39.0,56,15,0,0,45,1
4723,4.0,2.0,8.0,0.0,4.0,1.0,39.0,55,9,0,0,40,0
12785,2.0,2.0,10.0,0.0,4.0,1.0,39.0,43,14,15024,0,40,1
38548,4.0,2.0,3.0,0.0,4.0,1.0,39.0,37,10,0,0,50,1
20365,0.0,2.0,0.0,0.0,2.0,1.0,39.0,58,5,0,0,40,0
34767,4.0,0.0,7.0,1.0,2.0,0.0,39.0,50,10,0,0,40,0
6460,0.0,4.0,0.0,4.0,2.0,0.0,39.0,31,10,0,0,40,0
17795,4.0,4.0,9.0,2.0,4.0,0.0,8.0,22,3,0,0,40,0
3540,4.0,2.0,8.0,0.0,4.0,1.0,39.0,42,11,0,0,45,0
11436,4.0,2.0,3.0,0.0,4.0,1.0,39.0,35,7,0,0,40,0
25571,4.0,2.0,10.0,2.0,4.0,1.0,39.0,37,13,0,0,40,1
3882,4.0,4.0,8.0,1.0,4.0,1.0,39.0,40,4,0,0,20,0
19259,2.0,2.0,10.0,0.0,2.0,1.0,39.0,45,14,0,0,10,1
14218,4.0,2.0,8.0,5.0,4.0,0.0,39.0,41,14,0,0,50,1
33849,4.0,3.0,4.0,1.0,4.0,1.0,26.0,38,5,0,0,54,0
12924,4.0,4.0,4.0,3.0,4.0,0.0,39.0,28,13,0,0,45,0
15112,7.0,2.0,10.0,0.0,4.0,1.0,16.0,29,13,0,0,40,1
7086,7.0,2.0,1.0,5.0,4.0,0.0,39.0,41,10,3103,0,40,1
21928,4.0,4.0,7.0,3.0,4.0,1.0,39.0,20,9,0,0,40,0
18149,4.0,4.0,3.0,3.0,4.0,0.0,39.0,27,9,0,0,45,0
28631,4.0,4.0,12.0,3.0,1.0,1.0,36.0,22,13,0,0,50,0
12618,0.0,2.0,0.0,0.0,4.0,1.0,39.0,77,14,9386,0,6,1
8727,4.0,0.0,14.0,1.0,2.0,1.0,39.0,58,6,0,0,50,0
26085,4.0,4.0,8.0,3.0,4.0,1.0,39.0,24,10,0,0,30,0
22012,4.0,2.0,12.0,0.0,4.0,1.0,39.0,32,10,0,0,40,0
6179,4.0,4.0,8.0,1.0,4.0,0.0,39.0,22,9,0,0,35,0
19252,4.0,2.0,4.0,0.0,4.0,1.0,39.0,37,10,0,0,50,0
10530,4.0,2.0,13.0,0.0,4.0,1.0,39.0,38,12,0,0,40,1
19032,4.0,2.0,3.0,0.0,2.0,1.0,39.0,49,10,0,0,30,0
5931,4.0,4.0,1.0,3.0,4.0,0.0,39.0,28,9,0,0,40,0
11783,4.0,4.0,14.0,1.0,2.0,1.0,39.0,31,10,0,0,40,0
36366,4.0,2.0,12.0,0.0,4.0,1.0,39.0,68,10,0,2377,55,1
449,4.0,2.0,8.0,0.0,2.0,1.0,39.0,37,10,0,0,30,0
26000,4.0,6.0,3.0,4.0,4.0,0.0,39.0,56,10,0,0,38,0
35964,4.0,4.0,1.0,1.0,4.0,1.0,39.0,26,9,0,0,60,0
18393,4.0,2.0,3.0,0.0,4.0,1.0,39.0,45,9,5013,0,45,0
25528,2.0,2.0,3.0,0.0,4.0,1.0,39.0,35,9,0,0,40,0
34437,2.0,2.0,4.0,0.0,4.0,1.0,39.0,55,14,0,0,50,0
27501,5.0,2.0,3.0,0.0,4.0,1.0,39.0,58,13,15024,0,50,1
20915,6.0,4.0,5.0,1.0,4.0,1.0,39.0,35,11,0,0,60,0
30089,4.0,2.0,10.0,5.0,4.0,0.0,39.0,30,13,0,0,40,0
12115,4.0,2.0,4.0,0.0,4.0,1.0,39.0,40,9,0,0,40,1
8105,2.0,4.0,1.0,1.0,2.0,0.0,39.0,36,13,0,0,40,0
6886,6.0,2.0,5.0,0.0,4.0,1.0,39.0,81,6,0,0,45,0
38116,6.0,0.0,12.0,1.0,4.0,1.0,39.0,48,13,0,0,60,0
3870,5.0,4.0,1.0,3.0,1.0,0.0,39.0,25,13,0,0,40,0
11702,0.0,0.0,0.0,4.0,4.0,1.0,39.0,62,6,0,0,35,0
6343,4.0,2.0,8.0,0.0,4.0,1.0,39.0,61,10,0,0,6,0
36169,4.0,2.0,10.0,0.0,4.0,1.0,39.0,31,15,0,0,60,1
27145,4.0,2.0,13.0,0.0,4.0,1.0,39.0,29,13,0,0,35,1
35100,4.0,2.0,3.0,0.0,4.0,1.0,39.0,38,9,15024,0,45,1
7513,4.0,2.0,3.0,0.0,4.0,1.0,39.0,21,9,0,0,37,0
31167,2.0,4.0,1.0,4.0,2.0,0.0,39.0,33,10,0,0,18,0
29317,4.0,2.0,10.0,0.0,4.0,1.0,39.0,53,14,3103,0,40,1
8227,4.0,2.0,3.0,0.0,4.0,1.0,39.0,44,9,0,0,40,0
15708,4.0,2.0,14.0,0.0,2.0,1.0,39.0,54,9,0,0,40,1
20343,6.0,2.0,4.0,0.0,4.0,1.0,39.0,36,9,0,0,38,0
23693,4.0,4.0,13.0,1.0,4.0,0.0,39.0,33,13,0,0,45,1
29821,4.0,4.0,14.0,3.0,4.0,1.0,39.0,18,10,2907,0,30,0
32501,4.0,2.0,3.0,0.0,4.0,1.0,39.0,32,9,0,0,48,0
19318,4.0,2.0,3.0,0.0,4.0,1.0,39.0,34,11,7688,0,40,1
5262,4.0,0.0,4.0,1.0,4.0,0.0,39.0,40,10,0,0,40,0
28236,4.0,2.0,12.0,5.0,4.0,0.0,39.0,42,9,0,0,40,1
5278,6.0,2.0,10.0,0.0,4.0,1.0,39.0,65,14,0,0,39,1
5112,1.0,2.0,1.0,0.0,4.0,1.0,39.0,41,10,0,0,40,1
11225,4.0,2.0,4.0,0.0,4.0,1.0,39.0,36,9,0,0,50,1
28684,2.0,4.0,10.0,4.0,4.0,0.0,39.0,27,13,0,0,40,0
29740,4.0,2.0,4.0,0.0,1.0,1.0,30.0,32,13,0,0,40,1
2380,4.0,6.0,12.0,4.0,4.0,0.0,39.0,63,8,0,0,40,0
27579,4.0,5.0,1.0,4.0,2.0,0.0,39.0,41,9,0,0,40,0
38886,4.0,2.0,12.0,0.0,4.0,0.0,39.0,34,9,0,0,40,0
22225,4.0,4.0,12.0,3.0,4.0,0.0,39.0,20,9,0,0,35,0
37263,4.0,2.0,8.0,0.0,4.0,1.0,39.0,37,10,0,0,40,1
38054,4.0,3.0,4.0,4.0,1.0,0.0,25.0,42,12,0,0,31,0
8916,4.0,4.0,8.0,3.0,4.0,0.0,39.0,19,10,0,0,35,0
13623,4.0,0.0,1.0,1.0,4.0,0.0,39.0,55,13,0,0,40,0
37585,0.0,0.0,0.0,1.0,4.0,1.0,39.0,66,4,0,0,10,0
11548,7.0,2.0,10.0,0.0,4.0,1.0,39.0,53,16,0,0,50,1
32821,4.0,4.0,6.0,2.0,2.0,1.0,39.0,23,9,0,0,40,0
26800,4.0,4.0,8.0,1.0,4.0,1.0,39.0,28,10,0,0,37,0
32934,4.0,5.0,10.0,4.0,4.0,0.0,39.0,46,13,0,0,50,0
5146,4.0,0.0,1.0,1.0,2.0,0.0,39.0,33,9,0,0,40,0
35594,6.0,2.0,14.0,0.0,4.0,1.0,39.0,59,9,0,0,48,0
34447,2.0,4.0,8.0,1.0,4.0,1.0,39.0,58,9,0,0,40,0
6617,4.0,4.0,8.0,1.0,4.0,1.0,5.0,57,3,0,0,40,0
38592,4.0,0.0,7.0,1.0,4.0,1.0,39.0,60,9,4650,0,40,0
20426,4.0,4.0,9.0,3.0,4.0,1.0,39.0,23,8,0,0,30,0
24091,4.0,0.0,3.0,1.0,4.0,1.0,39.0,45,9,0,0,40,0
32360,4.0,4.0,7.0,3.0,2.0,1.0,39.0,26,9,0,0,40,0
31849,4.0,4.0,8.0,3.0,1.0,0.0,39.0,19,9,0,0,40,0
3367,4.0,2.0,3.0,0.0,4.0,1.0,39.0,31,10,0,0,40,0
6638,4.0,2.0,3.0,0.0,4.0,1.0,39.0,50,9,0,0,50,0
4459,6.0,2.0,10.0,0.0,4.0,1.0,39.0,46,15,0,0,45,1
34772,4.0,4.0,10.0,3.0,1.0,1.0,39.0,21,10,0,1974,40,0
19079,7.0,2.0,11.0,0.0,2.0,1.0,39.0,42,10,0,0,48,0
1541,4.0,2.0,4.0,0.0,4.0,1.0,39.0,47,13,0,0,45,1
23642,7.0,6.0,10.0,4.0,2.0,0.0,39.0,66,9,0,0,35,0
6651,1.0,2.0,4.0,5.0,4.0,0.0,39.0,36,13,0,0,40,0
16820,6.0,2.0,4.0,0.0,4.0,1.0,39.0,72,15,0,0,10,0
24786,1.0,2.0,10.0,0.0,4.0,1.0,39.0,35,9,0,0,60,0
25165,4.0,0.0,4.0,4.0,4.0,0.0,39.0,58,9,0,0,40,0
293,4.0,4.0,12.0,1.0,4.0,0.0,39.0,23,9,0,0,35,0
27980,4.0,2.0,14.0,0.0,4.0,1.0,39.0,42,7,0,0,45,0
33424,7.0,4.0,1.0,3.0,4.0,0.0,39.0,19,10,0,0,10,0
15521,4.0,2.0,4.0,0.0,4.0,1.0,39.0,28,13,0,0,45,1
29757,1.0,6.0,6.0,1.0,2.0,1.0,39.0,63,9,0,0,40,0
11643,4.0,5.0,7.0,4.0,3.0,0.0,39.0,24,9,0,0,40,0
21105,6.0,2.0,7.0,0.0,4.0,1.0,39.0,65,10,6514,0,40,1
18871,4.0,4.0,4.0,1.0,4.0,1.0,39.0,35,10,13550,0,60,1
34800,2.0,4.0,10.0,1.0,4.0,1.0,39.0,32,13,0,0,50,0
11949,4.0,4.0,7.0,1.0,4.0,0.0,39.0,41,10,0,0,48,0
3833,4.0,0.0,1.0,1.0,4.0,0.0,39.0,47,9,0,0,40,0
3756,4.0,2.0,7.0,0.0,4.0,1.0,39.0,25,5,0,0,40,0
3929,4.0,4.0,1.0,1.0,4.0,0.0,39.0,32,12,0,0,40,0
3635,0.0,2.0,0.0,0.0,4.0,1.0,39.0,68,6,0,0,35,0
36734,1.0,2.0,1.0,0.0,4.0,1.0,39.0,24,9,0,0,40,0
4572,5.0,2.0,4.0,0.0,4.0,1.0,39.0,47,14,15024,0,55,1
24739,7.0,2.0,10.0,0.0,4.0,1.0,39.0,30,13,0,0,45,0
15581,1.0,2.0,4.0,0.0,4.0,1.0,39.0,50,12,0,0,60,0
36817,4.0,2.0,6.0,0.0,4.0,1.0,39.0,32,10,0,0,40,0
7742,4.0,4.0,6.0,3.0,4.0,1.0,39.0,21,10,0,0,30,0
22272,4.0,2.0,3.0,5.0,4.0,0.0,39.0,35,11,0,0,44,0
30045,4.0,4.0,12.0,1.0,4.0,1.0,39.0,42,13,0,0,40,1
36201,1.0,4.0,10.0,3.0,4.0,0.0,39.0,35,13,0,0,40,0
7097,6.0,6.0,10.0,4.0,4.0,0.0,39.0,44,11,0,0,40,0
7551,4.0,2.0,3.0,0.0,4.0,1.0,39.0,34,9,0,0,45,0
35795,5.0,0.0,4.0,1.0,4.0,1.0,39.0,30,9,4650,0,40,0
33873,4.0,4.0,8.0,3.0,4.0,1.0,39.0,19,9,0,0,35,0
8789,4.0,4.0,3.0,3.0,4.0,1.0,39.0,26,9,0,0,40,0
18706,2.0,2.0,4.0,0.0,4.0,1.0,39.0,46,14,0,1902,60,1
1981,4.0,0.0,8.0,4.0,2.0,0.0,39.0,44,10,0,0,35,0
6158,0.0,2.0,0.0,0.0,4.0,1.0,39.0,84,3,0,0,20,0
38487,4.0,4.0,8.0,3.0,4.0,0.0,39.0,17,8,0,0,30,0
16107,4.0,0.0,3.0,1.0,4.0,1.0,39.0,35,5,0,0,45,0
17835,4.0,2.0,3.0,0.0,4.0,1.0,39.0,50,7,0,0,40,0
35065,1.0,2.0,10.0,0.0,4.0,1.0,39.0,45,16,0,0,40,1
6518,4.0,2.0,3.0,0.0,4.0,1.0,39.0,46,9,0,0,40,1
748,5.0,4.0,3.0,3.0,4.0,1.0,39.0,20,10,0,0,18,0
15952,4.0,4.0,1.0,1.0,4.0,0.0,39.0,32,10,0,0,40,0
2446,4.0,2.0,7.0,0.0,2.0,1.0,39.0,47,9,0,0,40,1
20632,4.0,2.0,1.0,5.0,4.0,0.0,39.0,32,13,0,0,2,0
6526,6.0,2.0,4.0,0.0,4.0,1.0,39.0,36,9,0,0,99,0
35303,4.0,2.0,3.0,0.0,2.0,1.0,39.0,54,13,0,0,40,0
3746,4.0,2.0,3.0,0.0,4.0,1.0,39.0,23,9,0,0,40,0
17432,1.0,4.0,13.0,3.0,4.0,1.0,39.0,22,13,0,0,8,0
2960,5.0,4.0,8.0,3.0,1.0,0.0,35.0,19,10,0,0,35,0
25865,4.0,2.0,4.0,0.0,4.0,1.0,39.0,47,16,99999,0,50,1
35284,1.0,2.0,4.0,0.0,4.0,1.0,39.0,51,13,0,1902,40,0
29160,6.0,4.0,13.0,1.0,4.0,1.0,39.0,28,13,0,0,45,0
15578,0.0,2.0,0.0,0.0,4.0,1.0,39.0,57,10,0,0,32,0
9726,4.0,2.0,12.0,0.0,4.0,1.0,39.0,54,10,0,0,98,0
15772,4.0,4.0,12.0,3.0,4.0,1.0,39.0,26,13,0,0,45,0
33306,0.0,6.0,0.0,1.0,4.0,0.0,39.0,75,9,0,0,9,0
37985,4.0,6.0,4.0,1.0,2.0,0.0,39.0,49,9,0,0,35,0
9794,4.0,5.0,10.0,2.0,4.0,0.0,39.0,40,11,0,0,40,0
16082,4.0,5.0,7.0,1.0,2.0,0.0,39.0,46,11,0,0,40,0
29850,4.0,2.0,6.0,0.0,4.0,1.0,39.0,23,9,0,0,27,0
12055,5.0,2.0,12.0,0.0,4.0,1.0,39.0,51,14,0,0,40,1
4720,4.0,4.0,12.0,4.0,4.0,0.0,39.0,20,10,0,0,35,0
22523,4.0,4.0,12.0,1.0,2.0,0.0,39.0,23,10,0,0,30,0
6950,6.0,0.0,14.0,1.0,4.0,1.0,39.0,77,8,0,0,12,0
21297,6.0,2.0,3.0,0.0,4.0,1.0,39.0,50,9,99999,0,50,1
8409,2.0,2.0,10.0,5.0,2.0,0.0,39.0,24,13,0,0,40,0
14751,2.0,4.0,10.0,1.0,4.0,0.0,39.0,24,13,0,0,40,0
28618,4.0,0.0,8.0,4.0,4.0,0.0,39.0,29,10,0,0,21,0
34833,4.0,0.0,6.0,1.0,4.0,0.0,39.0,55,9,0,0,40,0
19468,4.0,2.0,14.0,0.0,4.0,1.0,39.0,29,9,0,0,70,0
4185,4.0,2.0,7.0,0.0,4.0,1.0,39.0,29,10,0,0,38,0
29668,4.0,0.0,4.0,1.0,4.0,0.0,39.0,57,10,0,0,50,1
13312,4.0,0.0,7.0,1.0,4.0,0.0,39.0,53,9,0,0,40,0
10145,4.0,0.0,4.0,1.0,4.0,0.0,39.0,43,14,0,0,50,0
4378,4.0,0.0,7.0,1.0,4.0,1.0,39.0,29,9,0,0,50,0
19052,4.0,2.0,3.0,0.0,4.0,1.0,39.0,52,11,0,0,40,0
14703,4.0,4.0,4.0,3.0,4.0,0.0,39.0,17,7,0,0,24,0
32892,4.0,2.0,3.0,0.0,2.0,1.0,39.0,29,9,0,0,40,0
20053,4.0,2.0,12.0,5.0,4.0,0.0,9.0,41,9,15024,0,50,1
4262,4.0,2.0,12.0,0.0,4.0,1.0,39.0,26,13,0,0,40,0
31156,4.0,4.0,10.0,1.0,1.0,1.0,40.0,26,13,4650,0,40,0
26567,0.0,2.0,0.0,0.0,4.0,1.0,39.0,70,10,0,0,4,1
2935,5.0,2.0,10.0,0.0,4.0,1.0,39.0,42,15,0,1977,50,1
35278,4.0,2.0,10.0,0.0,4.0,1.0,39.0,41,13,0,1977,45,1
33398,4.0,4.0,8.0,1.0,2.0,1.0,39.0,28,7,0,0,40,0
17409,4.0,4.0,12.0,3.0,4.0,0.0,39.0,20,10,0,0,20,0
35091,4.0,5.0,8.0,4.0,4.0,0.0,39.0,22,6,0,0,35,0
12162,1.0,4.0,4.0,1.0,4.0,0.0,39.0,31,11,0,0,40,0
36107,6.0,5.0,3.0,1.0,4.0,1.0,39.0,39,10,0,0,60,1
19112,4.0,2.0,6.0,0.0,4.0,1.0,39.0,66,9,0,0,40,0
2843,2.0,6.0,4.0,4.0,4.0,0.0,39.0,65,9,0,0,40,0
17107,2.0,4.0,8.0,1.0,4.0,1.0,39.0,38,10,0,0,12,0
33315,4.0,4.0,7.0,1.0,4.0,0.0,39.0,31,10,0,0,25,0
14570,6.0,2.0,5.0,0.0,4.0,1.0,39.0,30,9,0,0,75,0
7457,4.0,4.0,6.0,3.0,1.0,1.0,30.0,21,10,0,0,40,0
13142,4.0,3.0,12.0,2.0,1.0,1.0,0.0,29,13,0,0,40,0
5654,4.0,0.0,4.0,1.0,4.0,0.0,39.0,48,13,0,0,40,0
32877,4.0,4.0,1.0,1.0,4.0,0.0,39.0,48,10,0,0,43,0
29240,4.0,4.0,8.0,3.0,4.0,0.0,39.0,24,7,0,0,40,0
27276,1.0,4.0,1.0,3.0,4.0,1.0,39.0,43,9,0,0,40,0
15590,4.0,2.0,4.0,0.0,4.0,1.0,39.0,38,9,0,0,44,1
31901,4.0,2.0,4.0,0.0,4.0,1.0,39.0,47,10,0,0,40,1
23027,2.0,2.0,4.0,0.0,2.0,1.0,39.0,56,14,0,0,40,1
37851,4.0,2.0,12.0,0.0,4.0,1.0,39.0,39,10,0,0,50,1
36689,6.0,2.0,10.0,5.0,4.0,0.0,39.0,63,10,20051,0,10,1
8238,4.0,2.0,3.0,0.0,2.0,1.0,39.0,46,9,0,0,35,0
32813,4.0,0.0,1.0,1.0,4.0,1.0,39.0,44,14,0,0,40,0
2420,4.0,3.0,8.0,1.0,4.0,1.0,26.0,46,9,0,0,35,0
21658,2.0,4.0,13.0,1.0,4.0,1.0,39.0,30,13,3325,0,35,0
18650,7.0,4.0,1.0,1.0,2.0,0.0,39.0,24,14,0,0,40,0
19545,4.0,6.0,8.0,4.0,4.0,0.0,39.0,36,9,0,0,24,0
16586,4.0,4.0,1.0,3.0,4.0,0.0,39.0,34,10,0,0,40,0
6225,4.0,2.0,4.0,0.0,4.0,1.0,39.0,38,13,0,0,55,1
28006,4.0,2.0,3.0,0.0,4.0,1.0,39.0,51,9,0,0,40,0
13693,6.0,4.0,12.0,3.0,4.0,0.0,39.0,23,6,0,0,40,0
12531,1.0,4.0,10.0,1.0,4.0,0.0,39.0,51,16,0,1564,70,1
7248,4.0,0.0,13.0,4.0,4.0,1.0,39.0,36,10,0,0,40,0
31442,4.0,0.0,4.0,1.0,4.0,1.0,39.0,40,13,0,0,55,1
3065,4.0,2.0,6.0,0.0,4.0,1.0,39.0,42,9,0,0,40,0
31824,0.0,2.0,0.0,0.0,4.0,1.0,39.0,67,13,0,0,20,1
19632,5.0,6.0,12.0,1.0,4.0,0.0,39.0,53,10,0,0,60,0
20527,0.0,2.0,0.0,0.0,4.0,1.0,39.0,65,8,0,0,10,0
21413,4.0,2.0,4.0,0.0,4.0,1.0,39.0,37,9,0,1902,55,1
33343,2.0,0.0,8.0,4.0,2.0,0.0,39.0,50,10,0,0,40,0
18059,6.0,6.0,4.0,1.0,4.0,1.0,39.0,78,9,0,0,24,0
28055,4.0,2.0,12.0,0.0,4.0,1.0,39.0,51,10,0,0,40,0
11141,4.0,0.0,7.0,1.0,2.0,1.0,39.0,29,10,0,0,40,0
15843,1.0,2.0,4.0,0.0,4.0,1.0,39.0,61,10,0,0,40,1
22695,4.0,2.0,12.0,0.0,4.0,1.0,39.0,41,10,0,0,35,1
11847,4.0,2.0,12.0,0.0,4.0,1.0,39.0,60,10,0,0,40,1
12925,4.0,4.0,7.0,1.0,2.0,0.0,39.0,40,10,0,0,40,0
25649,4.0,4.0,4.0,1.0,4.0,1.0,26.0,29,9,0,0,50,0
24260,2.0,2.0,4.0,0.0,4.0,1.0,39.0,39,10,0,0,40,0
7081,4.0,2.0,13.0,0.0,4.0,1.0,39.0,38,13,0,0,45,0
7952,4.0,2.0,10.0,0.0,4.0,1.0,39.0,44,14,0,0,40,0
5113,4.0,4.0,7.0,1.0,4.0,0.0,39.0,23,9,0,0,40,0
22626,0.0,4.0,0.0,4.0,4.0,0.0,39.0,19,6,0,0,35,0
22802,4.0,2.0,10.0,0.0,4.0,1.0,39.0,55,10,0,0,40,1
18191,4.0,2.0,7.0,5.0,1.0,0.0,3.0,53,13,0,0,40,0
12539,4.0,4.0,13.0,1.0,4.0,0.0,39.0,25,13,0,0,50,0
4302,4.0,4.0,10.0,1.0,4.0,1.0,39.0,24,13,0,0,40,0
28602,4.0,4.0,8.0,1.0,4.0,0.0,39.0,71,8,0,0,40,0
4156,5.0,2.0,10.0,0.0,4.0,1.0,39.0,51,15,0,0,40,1
37627,4.0,4.0,10.0,1.0,1.0,0.0,30.0,26,13,0,0,40,0
38174,4.0,4.0,3.0,3.0,4.0,1.0,39.0,22,4,0,0,35,0
9679,4.0,2.0,11.0,0.0,4.0,1.0,39.0,51,9,0,0,40,1
18440,4.0,2.0,12.0,0.0,4.0,1.0,39.0,43,9,0,0,45,0
25311,4.0,4.0,5.0,1.0,4.0,1.0,39.0,27,13,0,0,65,0
24501,4.0,2.0,3.0,0.0,4.0,1.0,39.0,42,3,0,0,60,0
9086,4.0,2.0,4.0,0.0,4.0,1.0,39.0,41,9,0,0,40,1
32894,4.0,2.0,7.0,0.0,4.0,1.0,39.0,35,10,0,0,40,1
22334,4.0,0.0,4.0,1.0,4.0,0.0,39.0,35,12,0,0,50,0
35826,4.0,2.0,12.0,0.0,4.0,1.0,39.0,45,13,0,1902,45,1
35549,6.0,4.0,14.0,3.0,4.0,1.0,39.0,23,9,0,0,40,0
8369,2.0,4.0,11.0,3.0,4.0,0.0,39.0,19,9,0,0,36,0
17470,4.0,5.0,7.0,2.0,4.0,0.0,5.0,52,8,0,0,40,0
33047,4.0,2.0,7.0,0.0,2.0,1.0,39.0,56,3,0,0,40,0
23431,4.0,2.0,14.0,0.0,4.0,1.0,39.0,32,6,0,0,40,0
4590,4.0,3.0,10.0,1.0,4.0,1.0,39.0,43,13,3325,0,40,0
30692,4.0,2.0,11.0,0.0,2.0,1.0,19.0,61,9,0,0,40,0
3029,6.0,6.0,8.0,2.0,4.0,0.0,39.0,70,9,2329,0,20,0
36100,4.0,6.0,10.0,1.0,4.0,0.0,39.0,64,15,0,2444,40,1
5457,4.0,2.0,3.0,5.0,4.0,0.0,39.0,44,9,0,0,40,1
33794,7.0,4.0,11.0,1.0,4.0,1.0,39.0,23,10,0,0,15,0
38411,4.0,0.0,3.0,4.0,4.0,0.0,39.0,30,9,0,0,40,0
37363,5.0,2.0,4.0,0.0,2.0,1.0,39.0,35,9,0,0,75,0
35122,6.0,2.0,6.0,0.0,2.0,1.0,39.0,44,8,0,0,40,1
38866,4.0,4.0,10.0,1.0,4.0,1.0,39.0,25,14,0,0,30,0
292,6.0,2.0,3.0,0.0,3.0,1.0,13.0,40,3,0,0,8,0
11171,0.0,4.0,0.0,3.0,4.0,1.0,39.0,22,10,0,0,40,0
13331,4.0,2.0,12.0,0.0,4.0,1.0,39.0,40,9,4064,0,40,0
24708,4.0,2.0,10.0,0.0,4.0,1.0,39.0,44,14,0,0,40,1
22703,4.0,4.0,14.0,4.0,2.0,1.0,39.0,35,9,0,0,72,0
32738,4.0,4.0,8.0,1.0,4.0,1.0,39.0,30,9,0,0,30,0
35704,4.0,4.0,6.0,1.0,4.0,1.0,39.0,33,13,0,2001,40,0
27220,2.0,4.0,10.0,1.0,3.0,0.0,0.0,32,14,0,0,40,0
37875,4.0,2.0,5.0,0.0,2.0,1.0,39.0,40,9,0,0,40,0
13214,4.0,2.0,3.0,0.0,4.0,1.0,39.0,59,13,15024,0,50,1
5583,4.0,2.0,7.0,0.0,4.0,1.0,39.0,37,10,0,1887,40,1
943,4.0,3.0,1.0,1.0,0.0,1.0,30.0,49,13,0,0,40,0
34580,4.0,2.0,1.0,5.0,4.0,0.0,39.0,34,9,0,0,40,0
1858,7.0,2.0,4.0,5.0,4.0,0.0,39.0,28,14,0,0,40,0
25918,4.0,2.0,7.0,0.0,4.0,1.0,39.0,36,10,0,0,65,0
10357,4.0,2.0,4.0,0.0,4.0,1.0,39.0,32,14,0,0,60,1
238,4.0,2.0,7.0,0.0,4.0,1.0,8.0,25,8,0,0,40,0
35093,4.0,4.0,1.0,3.0,4.0,0.0,39.0,21,10,0,0,29,0
18364,4.0,6.0,10.0,1.0,4.0,0.0,39.0,63,9,0,0,25,0
19371,4.0,0.0,3.0,1.0,4.0,1.0,39.0,25,9,0,0,40,0
9938,4.0,0.0,7.0,1.0,4.0,1.0,39.0,45,4,0,0,48,0
9525,4.0,2.0,4.0,0.0,1.0,1.0,39.0,60,9,0,0,45,1
15734,4.0,0.0,10.0,1.0,4.0,1.0,39.0,45,14,0,0,40,0
32119,4.0,4.0,1.0,3.0,4.0,1.0,39.0,20,9,0,0,20,0
13502,0.0,2.0,0.0,5.0,4.0,0.0,39.0,67,9,0,0,5,0
8021,4.0,4.0,8.0,3.0,4.0,0.0,39.0,21,10,0,0,40,0
16254,4.0,4.0,10.0,1.0,4.0,0.0,39.0,27,15,0,0,65,1
